qseqid	sseqid	pident	length	qcovs	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	sstrand	evalue	bitscore
PRJNA356769_ITS2_ASV306	fITS7R_1_rev	94.737	19	6	1	0	316	35	53	19	19	1	minus	1.27e-05	34.2
PRJNA356769_ITS2_ASV306	gITS7_2_fwd	89.474	19	6	2	0	316	35	53	19	1	19	plus	1.98e-04	30.2
PRJNA356769_ITS2_ASV306	LR0B_2_rev	94.118	17	5	1	0	316	288	304	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV306	ITS4-Seb_2_rev	94.118	17	5	1	0	316	294	310	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV308	ITS86F_2_fwd	100.000	21	5	0	0	423	35	55	21	1	21	plus	7.01e-08	42.1
PRJNA356769_ITS2_ASV308	fITS7R_1_rev	94.737	19	4	1	0	423	35	53	19	19	1	minus	1.71e-05	34.2
PRJNA356769_ITS2_ASV308	fITS7_2_fwd	94.737	19	4	1	0	423	35	53	19	1	19	plus	1.71e-05	34.2
PRJNA356769_ITS2_ASV308	gITS7_2_fwd	89.474	19	4	2	0	423	35	53	19	1	19	plus	2.67e-04	30.2
PRJNA356769_ITS2_ASV308	LR0B_2_rev	100.000	14	3	0	0	423	393	406	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV309	ITS86F_2_fwd	100.000	21	5	0	0	388	35	55	21	1	21	plus	6.42e-08	42.1
PRJNA356769_ITS2_ASV309	LR0B_2_rev	100.000	19	5	0	0	388	358	376	19	19	1	minus	1.00e-06	38.2
PRJNA356769_ITS2_ASV309	fITS7R_1_rev	94.737	19	5	1	0	388	35	53	19	19	1	minus	1.57e-05	34.2
PRJNA356769_ITS2_ASV309	fITS7_2_fwd	94.737	19	5	1	0	388	35	53	19	1	19	plus	1.57e-05	34.2
PRJNA356769_ITS2_ASV309	ITS4-Seb_2_rev	94.118	17	4	1	0	388	366	382	19	17	1	minus	2.44e-04	30.2
PRJNA356769_ITS2_ASV309	gITS7_2_fwd	89.474	19	5	2	0	388	35	53	19	1	19	plus	2.44e-04	30.2
PRJNA356769_ITS2_ASV309	ITS4-Clav_2_rev	94.118	17	4	1	0	388	360	376	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV310	ITS86F_2_fwd	100.000	21	7	0	0	297	35	55	21	1	21	plus	4.88e-08	42.1
PRJNA356769_ITS2_ASV310	fITS7R_1_rev	94.737	19	6	1	0	297	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV310	fITS7_2_fwd	94.737	19	6	1	0	297	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV310	gITS7_2_fwd	89.474	19	6	2	0	297	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV311	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV312	ITS86F_2_fwd	100.000	21	6	0	0	358	35	55	21	1	21	plus	5.91e-08	42.1
PRJNA356769_ITS2_ASV312	LR0B_2_rev	100.000	19	5	0	0	358	328	346	19	19	1	minus	9.23e-07	38.2
PRJNA356769_ITS2_ASV312	fITS7R_1_rev	94.737	19	5	1	0	358	35	53	19	19	1	minus	1.44e-05	34.2
PRJNA356769_ITS2_ASV312	fITS7_2_fwd	94.737	19	5	1	0	358	35	53	19	1	19	plus	1.44e-05	34.2
PRJNA356769_ITS2_ASV312	ITS4-Seb_2_rev	94.118	17	5	1	0	358	336	352	19	17	1	minus	2.25e-04	30.2
PRJNA356769_ITS2_ASV312	gITS7_2_fwd	89.474	19	5	2	0	358	35	53	19	1	19	plus	2.25e-04	30.2
PRJNA356769_ITS2_ASV312	ITS4-Clav_2_rev	94.118	17	5	1	0	358	330	346	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV313	ITS86F_2_fwd	100.000	21	6	0	0	339	35	55	21	1	21	plus	5.59e-08	42.1
PRJNA356769_ITS2_ASV313	LR0B_2_rev	100.000	19	6	0	0	339	309	327	19	19	1	minus	8.73e-07	38.2
PRJNA356769_ITS2_ASV313	fITS7R_1_rev	94.737	19	6	1	0	339	35	53	19	19	1	minus	1.36e-05	34.2
PRJNA356769_ITS2_ASV313	fITS7_2_fwd	94.737	19	6	1	0	339	35	53	19	1	19	plus	1.36e-05	34.2
PRJNA356769_ITS2_ASV313	ITS4-Seb_2_rev	94.118	17	5	1	0	339	317	333	19	17	1	minus	2.13e-04	30.2
PRJNA356769_ITS2_ASV313	gITS7_2_fwd	89.474	19	6	2	0	339	35	53	19	1	19	plus	2.13e-04	30.2
PRJNA356769_ITS2_ASV313	ITS4-Clav_2_rev	94.118	17	5	1	0	339	311	327	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV314	ITS86F_2_fwd	100.000	21	7	0	0	317	35	55	21	1	21	plus	5.22e-08	42.1
PRJNA356769_ITS2_ASV314	fITS7R_1_rev	94.737	19	6	1	0	317	35	53	19	19	1	minus	1.27e-05	34.2
PRJNA356769_ITS2_ASV314	fITS7_2_fwd	94.737	19	6	1	0	317	35	53	19	1	19	plus	1.27e-05	34.2
PRJNA356769_ITS2_ASV314	gITS7_2_fwd	89.474	19	6	2	0	317	35	53	19	1	19	plus	1.99e-04	30.2
PRJNA356769_ITS2_ASV315	ITS86F_2_fwd	100.000	21	6	0	0	343	35	55	21	1	21	plus	5.66e-08	42.1
PRJNA356769_ITS2_ASV315	fITS7R_1_rev	94.737	19	6	1	0	343	35	53	19	19	1	minus	1.38e-05	34.2
PRJNA356769_ITS2_ASV315	fITS7_2_fwd	94.737	19	6	1	0	343	35	53	19	1	19	plus	1.38e-05	34.2
PRJNA356769_ITS2_ASV315	gITS7_2_fwd	89.474	19	6	2	0	343	35	53	19	1	19	plus	2.15e-04	30.2
PRJNA356769_ITS2_ASV315	ITS4-Clav_2_rev	94.118	17	5	1	0	343	315	331	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV316	ITS86F_2_fwd	100.000	21	6	0	0	340	35	55	21	1	21	plus	5.61e-08	42.1
PRJNA356769_ITS2_ASV316	fITS7R_1_rev	94.737	19	6	1	0	340	35	53	19	19	1	minus	1.37e-05	34.2
PRJNA356769_ITS2_ASV316	fITS7_2_fwd	94.737	19	6	1	0	340	35	53	19	1	19	plus	1.37e-05	34.2
PRJNA356769_ITS2_ASV316	gITS7_2_fwd	89.474	19	6	2	0	340	35	53	19	1	19	plus	2.13e-04	30.2
PRJNA356769_ITS2_ASV316	ITS4-Clav_2_rev	94.118	17	5	1	0	340	312	328	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV317	ITS86F_2_fwd	100.000	21	7	0	0	309	35	55	21	1	21	plus	5.08e-08	42.1
PRJNA356769_ITS2_ASV317	fITS7_2_fwd	94.737	19	6	1	0	309	35	53	19	1	19	plus	1.24e-05	34.2
PRJNA356769_ITS2_ASV317	fITS7R_1_rev	94.737	19	6	1	0	309	35	53	19	19	1	minus	1.24e-05	34.2
PRJNA356769_ITS2_ASV317	gITS7_2_fwd	89.474	19	6	2	0	309	35	53	19	1	19	plus	1.93e-04	30.2
PRJNA356769_ITS2_ASV317	ITS4-Seb_2_rev	94.118	17	6	1	0	309	287	303	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV318	ITS86F_2_fwd	100.000	21	6	0	0	338	35	55	21	1	21	plus	5.57e-08	42.1
PRJNA356769_ITS2_ASV318	LR0B_2_rev	100.000	19	6	0	0	338	308	326	19	19	1	minus	8.70e-07	38.2
PRJNA356769_ITS2_ASV318	fITS7R_1_rev	94.737	19	6	1	0	338	35	53	19	19	1	minus	1.36e-05	34.2
PRJNA356769_ITS2_ASV318	fITS7_2_fwd	94.737	19	6	1	0	338	35	53	19	1	19	plus	1.36e-05	34.2
PRJNA356769_ITS2_ASV318	ITS4-Seb_2_rev	94.118	17	5	1	0	338	316	332	19	17	1	minus	2.12e-04	30.2
PRJNA356769_ITS2_ASV318	gITS7_2_fwd	89.474	19	6	2	0	338	35	53	19	1	19	plus	2.12e-04	30.2
PRJNA356769_ITS2_ASV318	ITS4-Clav_2_rev	94.118	17	5	1	0	338	310	326	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV319	ITS86F_2_fwd	100.000	21	7	0	0	319	35	55	21	1	21	plus	5.25e-08	42.1
PRJNA356769_ITS2_ASV319	fITS7R_1_rev	94.737	19	6	1	0	319	35	53	19	19	1	minus	1.28e-05	34.2
PRJNA356769_ITS2_ASV319	fITS7_2_fwd	94.737	19	6	1	0	319	35	53	19	1	19	plus	1.28e-05	34.2
PRJNA356769_ITS2_ASV319	gITS7_2_fwd	89.474	19	6	2	0	319	35	53	19	1	19	plus	2.00e-04	30.2
PRJNA356769_ITS2_ASV320	ITS86F_2_fwd	100.000	21	6	0	0	345	35	55	21	1	21	plus	5.69e-08	42.1
PRJNA356769_ITS2_ASV320	LR0B_2_rev	100.000	19	6	0	0	345	315	333	19	19	1	minus	8.89e-07	38.2
PRJNA356769_ITS2_ASV320	fITS7R_1_rev	94.737	19	6	1	0	345	35	53	19	19	1	minus	1.39e-05	34.2
PRJNA356769_ITS2_ASV320	fITS7_2_fwd	94.737	19	6	1	0	345	35	53	19	1	19	plus	1.39e-05	34.2
PRJNA356769_ITS2_ASV320	ITS4-Seb_2_rev	94.118	17	5	1	0	345	323	339	19	17	1	minus	2.17e-04	30.2
PRJNA356769_ITS2_ASV320	gITS7_2_fwd	89.474	19	6	2	0	345	35	53	19	1	19	plus	2.17e-04	30.2
PRJNA356769_ITS2_ASV320	ITS4-Clav_2_rev	94.118	17	5	1	0	345	317	333	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV321	ITS86F_2_fwd	100.000	21	5	0	0	425	35	55	21	1	21	plus	7.05e-08	42.1
PRJNA356769_ITS2_ASV321	fITS7R_1_rev	94.737	19	4	1	0	425	35	53	19	19	1	minus	1.72e-05	34.2
PRJNA356769_ITS2_ASV321	fITS7_2_fwd	94.737	19	4	1	0	425	35	53	19	1	19	plus	1.72e-05	34.2
PRJNA356769_ITS2_ASV321	gITS7_2_fwd	89.474	19	4	2	0	425	35	53	19	1	19	plus	2.68e-04	30.2
PRJNA356769_ITS2_ASV321	LR0B_2_rev	100.000	14	3	0	0	425	395	408	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV322	ITS86F_2_fwd	100.000	21	6	0	0	330	36	56	21	1	21	plus	5.44e-08	42.1
PRJNA356769_ITS2_ASV322	fITS7R_1_rev	94.737	19	6	1	0	330	36	54	19	19	1	minus	1.33e-05	34.2
PRJNA356769_ITS2_ASV322	fITS7_2_fwd	94.737	19	6	1	0	330	36	54	19	1	19	plus	1.33e-05	34.2
PRJNA356769_ITS2_ASV322	LR0B_2_rev	100.000	16	5	0	0	330	303	318	19	16	1	minus	5.24e-05	32.2
PRJNA356769_ITS2_ASV322	ITS4-Seb_2_rev	94.118	17	5	1	0	330	308	324	19	17	1	minus	2.07e-04	30.2
PRJNA356769_ITS2_ASV322	gITS7_2_fwd	89.474	19	6	2	0	330	36	54	19	1	19	plus	2.07e-04	30.2
PRJNA356769_ITS2_ASV323	ITS86F_2_fwd	100.000	21	6	0	0	339	35	55	21	1	21	plus	5.59e-08	42.1
PRJNA356769_ITS2_ASV323	fITS7R_1_rev	94.737	19	6	1	0	339	35	53	19	19	1	minus	1.36e-05	34.2
PRJNA356769_ITS2_ASV323	fITS7_2_fwd	94.737	19	6	1	0	339	35	53	19	1	19	plus	1.36e-05	34.2
PRJNA356769_ITS2_ASV323	LR0B_2_rev	94.737	19	6	1	0	339	309	327	19	19	1	minus	2.13e-04	30.2
PRJNA356769_ITS2_ASV323	gITS7_2_fwd	89.474	19	6	2	0	339	35	53	19	1	19	plus	2.13e-04	30.2
PRJNA356769_ITS2_ASV323	ITS4-Seb_2_rev	94.118	17	5	1	0	339	317	333	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV324	ITS86F_2_fwd	90.476	21	6	2	0	357	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV325	fITS7R_1_rev	94.737	19	7	1	0	288	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV325	ITS86F_2_fwd	95.238	21	7	1	0	288	35	55	21	1	21	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV325	fITS7_2_fwd	94.737	19	7	1	0	288	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV325	gITS7_2_fwd	89.474	19	7	2	0	288	35	53	19	1	19	plus	1.80e-04	30.2
PRJNA356769_ITS2_ASV326	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV327	ITS86F_2_fwd	95.238	21	7	1	0	312	34	54	21	1	21	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV327	fITS7R_1_rev	89.474	19	6	2	0	312	34	52	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV328	ITS86F_2_fwd	95.238	21	6	1	0	324	35	55	21	1	21	plus	1.30e-05	34.2
PRJNA356769_ITS2_ASV328	fITS7R_1_rev	89.474	19	6	2	0	324	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV329	ITS86F_2_fwd	100.000	21	6	0	0	368	34	54	21	1	21	plus	6.08e-08	42.1
PRJNA356769_ITS2_ASV329	fITS7R_1_rev	94.737	19	5	1	0	368	34	52	19	19	1	minus	1.48e-05	34.2
PRJNA356769_ITS2_ASV329	fITS7_2_fwd	94.737	19	5	1	0	368	34	52	19	1	19	plus	1.48e-05	34.2
PRJNA356769_ITS2_ASV329	gITS7_2_fwd	89.474	19	5	2	0	368	34	52	19	1	19	plus	2.31e-04	30.2
PRJNA356769_ITS2_ASV330	ITS86F_2_fwd	100.000	21	6	0	0	362	35	55	21	1	21	plus	5.98e-08	42.1
PRJNA356769_ITS2_ASV330	ITS4-Clav_2_rev	100.000	17	5	0	0	362	334	350	18	17	1	minus	1.46e-05	34.2
PRJNA356769_ITS2_ASV330	fITS7R_1_rev	94.737	19	5	1	0	362	35	53	19	19	1	minus	1.46e-05	34.2
PRJNA356769_ITS2_ASV330	fITS7_2_fwd	94.737	19	5	1	0	362	35	53	19	1	19	plus	1.46e-05	34.2
PRJNA356769_ITS2_ASV330	LR0B_2_rev	94.737	19	5	1	0	362	332	350	19	19	1	minus	2.28e-04	30.2
PRJNA356769_ITS2_ASV330	gITS7_2_fwd	89.474	19	5	2	0	362	35	53	19	1	19	plus	2.28e-04	30.2
PRJNA356769_ITS2_ASV331	ITS86F_2_fwd	90.476	21	6	2	0	368	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV332	ITS86F_2_fwd	100.000	21	7	0	0	317	35	55	21	1	21	plus	5.22e-08	42.1
PRJNA356769_ITS2_ASV332	fITS7_2_fwd	94.737	19	6	1	0	317	35	53	19	1	19	plus	1.27e-05	34.2
PRJNA356769_ITS2_ASV332	fITS7R_1_rev	94.737	19	6	1	0	317	35	53	19	19	1	minus	1.27e-05	34.2
PRJNA356769_ITS2_ASV332	gITS7_2_fwd	89.474	19	6	2	0	317	35	53	19	1	19	plus	1.99e-04	30.2
PRJNA356769_ITS2_ASV332	ITS4-Seb_2_rev	94.118	17	5	1	0	317	295	311	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV333	ITS86F_2_fwd	100.000	21	8	0	0	275	35	55	21	1	21	plus	4.51e-08	42.1
PRJNA356769_ITS2_ASV333	LR0B_2_rev	100.000	19	7	0	0	275	245	263	19	19	1	minus	7.04e-07	38.2
PRJNA356769_ITS2_ASV333	fITS7R_1_rev	94.737	19	7	1	0	275	35	53	19	19	1	minus	1.10e-05	34.2
PRJNA356769_ITS2_ASV333	fITS7_2_fwd	94.737	19	7	1	0	275	35	53	19	1	19	plus	1.10e-05	34.2
PRJNA356769_ITS2_ASV333	ITS4-Seb_2_rev	94.118	17	6	1	0	275	253	269	19	17	1	minus	1.72e-04	30.2
PRJNA356769_ITS2_ASV333	gITS7_2_fwd	89.474	19	7	2	0	275	35	53	19	1	19	plus	1.72e-04	30.2
PRJNA356769_ITS2_ASV333	ITS4-Clav_2_rev	94.118	17	6	1	0	275	247	263	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV335	ITS86F_2_fwd	90.476	21	6	2	0	366	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV336	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV337	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV337	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV337	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV337	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV338	ITS86F_2_fwd	100.000	21	7	0	0	287	35	55	21	1	21	plus	4.71e-08	42.1
PRJNA356769_ITS2_ASV338	LR0B_2_rev	100.000	19	7	0	0	287	257	275	19	19	1	minus	7.35e-07	38.2
PRJNA356769_ITS2_ASV338	fITS7R_1_rev	94.737	19	7	1	0	287	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV338	fITS7_2_fwd	94.737	19	7	1	0	287	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV338	ITS4-Seb_2_rev	94.118	17	6	1	0	287	265	281	19	17	1	minus	1.79e-04	30.2
PRJNA356769_ITS2_ASV338	gITS7_2_fwd	89.474	19	7	2	0	287	35	53	19	1	19	plus	1.79e-04	30.2
PRJNA356769_ITS2_ASV338	ITS4-Clav_2_rev	94.118	17	6	1	0	287	259	275	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV339	ITS86F_2_fwd	95.238	21	7	1	0	303	33	53	21	1	21	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV339	LR0B_2_rev	100.000	16	5	0	0	303	276	291	19	16	1	minus	4.80e-05	32.2
PRJNA356769_ITS2_ASV339	ITS4-Seb_2_rev	94.118	17	6	1	0	303	281	297	19	17	1	minus	1.90e-04	30.2
PRJNA356769_ITS2_ASV339	fITS7R_1_rev	89.474	19	6	2	0	303	33	51	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV340	ITS86F_2_fwd	100.000	21	6	0	0	358	35	55	21	1	21	plus	5.91e-08	42.1
PRJNA356769_ITS2_ASV340	LR0B_2_rev	100.000	19	5	0	0	358	328	346	19	19	1	minus	9.23e-07	38.2
PRJNA356769_ITS2_ASV340	fITS7R_1_rev	94.737	19	5	1	0	358	35	53	19	19	1	minus	1.44e-05	34.2
PRJNA356769_ITS2_ASV340	fITS7_2_fwd	94.737	19	5	1	0	358	35	53	19	1	19	plus	1.44e-05	34.2
PRJNA356769_ITS2_ASV340	ITS4-Seb_2_rev	94.118	17	5	1	0	358	336	352	19	17	1	minus	2.25e-04	30.2
PRJNA356769_ITS2_ASV340	gITS7_2_fwd	89.474	19	5	2	0	358	35	53	19	1	19	plus	2.25e-04	30.2
PRJNA356769_ITS2_ASV340	ITS4-Clav_2_rev	94.118	17	5	1	0	358	330	346	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV343	ITS86F_2_fwd	100.000	21	7	0	0	298	35	55	21	1	21	plus	4.90e-08	42.1
PRJNA356769_ITS2_ASV343	LR0B_2_rev	100.000	19	6	0	0	298	268	286	19	19	1	minus	7.64e-07	38.2
PRJNA356769_ITS2_ASV343	fITS7R_1_rev	94.737	19	6	1	0	298	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV343	fITS7_2_fwd	94.737	19	6	1	0	298	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV343	ITS4-Seb_2_rev	94.118	17	6	1	0	298	276	292	19	17	1	minus	1.86e-04	30.2
PRJNA356769_ITS2_ASV343	gITS7_2_fwd	89.474	19	6	2	0	298	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV343	ITS4-Clav_2_rev	94.118	17	6	1	0	298	270	286	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV344	ITS86F_2_fwd	100.000	21	6	0	0	346	35	55	21	1	21	plus	5.71e-08	42.1
PRJNA356769_ITS2_ASV344	LR0B_2_rev	100.000	19	5	0	0	346	316	334	19	19	1	minus	8.91e-07	38.2
PRJNA356769_ITS2_ASV344	fITS7R_1_rev	94.737	19	5	1	0	346	35	53	19	19	1	minus	1.39e-05	34.2
PRJNA356769_ITS2_ASV344	fITS7_2_fwd	94.737	19	5	1	0	346	35	53	19	1	19	plus	1.39e-05	34.2
PRJNA356769_ITS2_ASV344	ITS4-Seb_2_rev	94.118	17	5	1	0	346	324	340	19	17	1	minus	2.17e-04	30.2
PRJNA356769_ITS2_ASV344	gITS7_2_fwd	89.474	19	5	2	0	346	35	53	19	1	19	plus	2.17e-04	30.2
PRJNA356769_ITS2_ASV344	ITS4-Clav_2_rev	94.118	17	5	1	0	346	318	334	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV345	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV345	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV345	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV345	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV346	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV346	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV346	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV346	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV346	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV347	ITS86F_2_fwd	94.737	19	5	1	0	372	37	55	21	3	21	plus	2.34e-04	30.2
PRJNA356769_ITS2_ASV348	ITS86F_2_fwd	100.000	21	7	0	0	296	35	55	21	1	21	plus	4.86e-08	42.1
PRJNA356769_ITS2_ASV348	fITS7R_1_rev	94.737	19	6	1	0	296	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV348	fITS7_2_fwd	94.737	19	6	1	0	296	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV348	gITS7_2_fwd	89.474	19	6	2	0	296	35	53	19	1	19	plus	1.85e-04	30.2
PRJNA356769_ITS2_ASV349	ITS86F_2_fwd	100.000	21	7	0	0	312	35	55	21	1	21	plus	5.13e-08	42.1
PRJNA356769_ITS2_ASV349	LR0B_2_rev	100.000	19	6	0	0	312	282	300	19	19	1	minus	8.01e-07	38.2
PRJNA356769_ITS2_ASV349	fITS7R_1_rev	94.737	19	6	1	0	312	35	53	19	19	1	minus	1.25e-05	34.2
PRJNA356769_ITS2_ASV349	fITS7_2_fwd	94.737	19	6	1	0	312	35	53	19	1	19	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV349	ITS4-Seb_2_rev	94.118	17	5	1	0	312	290	306	19	17	1	minus	1.95e-04	30.2
PRJNA356769_ITS2_ASV349	gITS7_2_fwd	89.474	19	6	2	0	312	35	53	19	1	19	plus	1.95e-04	30.2
PRJNA356769_ITS2_ASV349	ITS4-Clav_2_rev	94.118	17	5	1	0	312	284	300	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV350	ITS86F_2_fwd	100.000	21	6	0	0	342	35	55	21	1	21	plus	5.64e-08	42.1
PRJNA356769_ITS2_ASV350	LR0B_2_rev	100.000	19	6	0	0	342	312	330	19	19	1	minus	8.81e-07	38.2
PRJNA356769_ITS2_ASV350	fITS7R_1_rev	94.737	19	6	1	0	342	35	53	19	19	1	minus	1.38e-05	34.2
PRJNA356769_ITS2_ASV350	fITS7_2_fwd	94.737	19	6	1	0	342	35	53	19	1	19	plus	1.38e-05	34.2
PRJNA356769_ITS2_ASV350	ITS4-Seb_2_rev	94.118	17	5	1	0	342	320	336	19	17	1	minus	2.15e-04	30.2
PRJNA356769_ITS2_ASV350	gITS7_2_fwd	89.474	19	6	2	0	342	35	53	19	1	19	plus	2.15e-04	30.2
PRJNA356769_ITS2_ASV350	ITS4-Clav_2_rev	94.118	17	5	1	0	342	314	330	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV351	ITS86F_2_fwd	100.000	21	7	0	0	298	35	55	21	1	21	plus	4.90e-08	42.1
PRJNA356769_ITS2_ASV351	fITS7R_1_rev	94.737	19	6	1	0	298	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV351	fITS7_2_fwd	94.737	19	6	1	0	298	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV351	gITS7_2_fwd	89.474	19	6	2	0	298	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV353	ITS86F_2_fwd	100.000	21	7	0	0	298	35	55	21	1	21	plus	4.90e-08	42.1
PRJNA356769_ITS2_ASV353	fITS7R_1_rev	94.737	19	6	1	0	298	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV353	fITS7_2_fwd	94.737	19	6	1	0	298	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV353	gITS7_2_fwd	89.474	19	6	2	0	298	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV353	ITS4-Seb_2_rev	94.118	17	6	1	0	298	276	292	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV354	ITS86F_2_fwd	100.000	21	7	0	0	300	35	55	21	1	21	plus	4.93e-08	42.1
PRJNA356769_ITS2_ASV354	fITS7R_1_rev	94.737	19	6	1	0	300	35	53	19	19	1	minus	1.20e-05	34.2
PRJNA356769_ITS2_ASV354	fITS7_2_fwd	94.737	19	6	1	0	300	35	53	19	1	19	plus	1.20e-05	34.2
PRJNA356769_ITS2_ASV354	gITS7_2_fwd	89.474	19	6	2	0	300	35	53	19	1	19	plus	1.88e-04	30.2
PRJNA356769_ITS2_ASV354	ITS4-Seb_2_rev	94.118	17	6	1	0	300	278	294	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV355	ITS86F_2_fwd	100.000	21	7	0	0	301	35	55	21	1	21	plus	4.95e-08	42.1
PRJNA356769_ITS2_ASV355	fITS7R_1_rev	94.737	19	6	1	0	301	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV355	fITS7_2_fwd	94.737	19	6	1	0	301	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV355	gITS7_2_fwd	89.474	19	6	2	0	301	35	53	19	1	19	plus	1.88e-04	30.2
PRJNA356769_ITS2_ASV356	ITS86F_2_fwd	100.000	21	6	0	0	335	35	55	21	1	21	plus	5.52e-08	42.1
